arrest_key,arrest_date,pd_cd,ky_cd,ofns_desc,law_cat_cd,arrest_boro,arrest_precinct,age_group,perp_sex,perp_race,longitude,latitude
238526476,01/01/2022,511,235,DANGEROUS DRUGS,M,K,72,25-44,M,WHITE HISPANIC,-74.006886,40.646681
238526477,01/01/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,70,25-44,M,WHITE,-73.949541,40.612684
238526478,01/01/2022,750,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,14,25-44,M,BLACK,-73.991784,40.749404
238526479,01/01/2022,792,118,DANGEROUS WEAPONS,F,M,26,18-24,M,BLACK,-73.956312,40.814845
238526480,01/01/2022,439,109,GRAND LARCENY,F,M,30,25-44,M,BLACK HISPANIC,-73.950203,40.826765
238526481,01/01/2022,792,118,DANGEROUS WEAPONS,F,M,23,25-44,F,BLACK,-73.947351,40.789341
238526482,01/01/2022,792,118,DANGEROUS WEAPONS,F,M,25,25-44,M,BLACK,-73.9410982410066,40.8009303727402
238526483,01/01/2022,105,106,FELONY ASSAULT,F,Q,113,25-44,M,BLACK,-73.7762339071953,40.6799807384666
238526484,01/01/2022,439,109,GRAND LARCENY,F,Q,112,25-44,M,WHITE,-73.854923,40.731357
238526485,01/01/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,Q,104,45-64,M,WHITE,-73.899224,40.730076
238526486,01/01/2022,157,104,RAPE,F,Q,109,45-64,M,ASIAN / PACIFIC ISLANDER,-73.8274480018593,40.7623158004241
238526487,01/01/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,114,65+,F,WHITE HISPANIC,-73.941036,40.756729
238526488,01/01/2022,339,341,PETIT LARCENY,M,Q,102,45-64,M,BLACK,-73.831570887672,40.69932415739
238526489,01/01/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,Q,105,65+,M,WHITE,-73.7563811,40.71851549
238526680,01/01/2022,105,106,FELONY ASSAULT,F,B,40,45-64,M,BLACK,-73.924942325642,40.8103518634571
238526681,01/01/2022,339,341,PETIT LARCENY,M,B,50,45-64,M,BLACK,-73.900443,40.885489
238526682,01/01/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,60,25-44,M,WHITE,-73.976436,40.577258
238526684,01/01/2022,106,106,FELONY ASSAULT,F,M,14,45-64,M,BLACK,-73.9945368920152,40.7535327012632
238526685,01/01/2022,244,107,BURGLARY,F,M,14,25-44,M,WHITE,-73.98928,40.750423
238526686,01/01/2022,339,341,PETIT LARCENY,M,M,18,18-24,F,BLACK,-73.982343,40.764384
238526687,01/01/2022,904,119,INTOXICATED/IMPAIRED DRIVING,F,Q,104,25-44,F,BLACK,-73.900429,40.722184
238526688,01/01/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,Q,106,45-64,M,BLACK,-73.828216,40.677597
238526689,01/01/2022,792,118,DANGEROUS WEAPONS,F,Q,106,45-64,M,WHITE,-73.835212,40.682929
238526690,01/01/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,110,25-44,M,WHITE HISPANIC,-73.857887,40.749022
238526747,01/01/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,42,45-64,F,BLACK,-73.884888,40.833385
238526748,01/01/2022,339,341,PETIT LARCENY,M,K,78,45-64,M,WHITE HISPANIC,-73.974852,40.683291
238526749,01/01/2022,792,118,DANGEROUS WEAPONS,F,K,81,18-24,M,BLACK,-73.924165,40.681753
238526750,01/01/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,K,83,25-44,M,WHITE HISPANIC,-73.924727,40.693942
238526752,01/01/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,60,18-24,M,BLACK,-74.002691,40.576947
238526753,01/01/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,M,10,18-24,F,WHITE HISPANIC,-73.999734,40.76142
238526754,01/01/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,18,25-44,M,WHITE HISPANIC,-73.994755,40.760614
238526755,01/01/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,M,14,25-44,M,WHITE HISPANIC,-73.991784,40.749404
238526756,01/01/2022,681,233,SEX CRIMES,M,S,121,25-44,F,BLACK,-74.1492376947323,40.6231883776008
238526757,01/01/2022,339,341,PETIT LARCENY,M,S,121,25-44,F,BLACK,-74.168037,40.622239
238526852,01/01/2022,792,118,DANGEROUS WEAPONS,F,B,41,18-24,M,BLACK,-73.901447,40.820085
238526853,01/01/2022,109,106,FELONY ASSAULT,F,B,47,25-44,M,BLACK,-73.8472717577564,40.8873136344706
238526854,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,52,25-44,F,BLACK,-73.887447,40.875302
238526855,01/01/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,60,18-24,F,WHITE HISPANIC,-74.002691,40.576947
238526856,01/01/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,K,83,25-44,F,BLACK,-73.909466,40.688008
238526857,01/02/2022,258,351,CRIMINAL MISCHIEF & RELATED OF,M,M,14,18-24,F,WHITE,-73.98979219,40.75723226
238526858,01/02/2022,109,106,FELONY ASSAULT,F,M,30,25-44,F,WHITE,-73.9438488369889,40.8286232400477
238526862,01/01/2022,397,105,ROBBERY,F,Q,115,18-24,M,WHITE HISPANIC,-73.86726451,40.75251213
238526863,01/01/2022,105,106,FELONY ASSAULT,F,Q,110,25-44,M,WHITE HISPANIC,-73.8740035373971,40.7434812638841
238526864,01/01/2022,681,233,SEX CRIMES,M,Q,110,25-44,M,WHITE HISPANIC,-73.8740035373971,40.7434812638841
238526865,01/01/2022,681,233,SEX CRIMES,M,Q,110,25-44,M,WHITE HISPANIC,-73.8740035373971,40.7434812638841
238526867,01/01/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,S,120,65+,M,BLACK,-74.087652,40.611505
238526969,01/02/2022,109,106,FELONY ASSAULT,F,B,48,25-44,M,WHITE HISPANIC,-73.9006054489734,40.8441566000203
238526970,01/01/2022,705,358,OFFENSES INVOLVING FRAUD,M,B,41,25-44,M,BLACK,-73.901447,40.820085
238526971,01/02/2022,441,110,GRAND LARCENY OF MOTOR VEHICLE,F,B,41,25-44,F,BLACK,-73.89161332,40.8209858
238526972,01/02/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,K,68,18-24,M,WHITE,-74.02927434,40.62783237
238526973,01/02/2022,503,117,DANGEROUS DRUGS,F,K,63,25-44,M,BLACK,-73.92881955,40.61883036
238526974,01/02/2022,106,106,FELONY ASSAULT,F,K,84,25-44,M,BLACK,-73.9832253756043,40.6954388081238
238526975,01/01/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,M,32,18-24,M,BLACK,-73.942983,40.816288
238526976,01/01/2022,681,233,SEX CRIMES,M,Q,110,25-44,M,WHITE HISPANIC,-73.8740035373971,40.7434812638841
238530943,01/02/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,63,18-24,M,BLACK,-73.9413587834752,40.6281697437036
238530944,01/02/2022,490,232,POSSESSION OF STOLEN PROPERTY,M,M,18,18-24,M,AMERICAN INDIAN/ALASKAN NATIVE,-73.98747426,40.76040496
238530946,01/02/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,M,34,25-44,M,BLACK HISPANIC,-73.923441,40.865714
238530947,01/01/2022,793,118,DANGEROUS WEAPONS,F,M,32,18-24,M,BLACK,-73.942983,40.816288
238530948,01/02/2022,705,358,OFFENSES INVOLVING FRAUD,M,Q,107,18-24,M,WHITE,-73.8109089148815,40.7301130668694
238530949,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,110,45-64,M,WHITE HISPANIC,-73.875842,40.74709
238531124,01/01/2022,792,118,DANGEROUS WEAPONS,F,B,49,25-44,M,BLACK,-73.85409,40.872952
238531125,01/02/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,K,68,45-64,M,UNKNOWN,-74.0227120876572,40.6388651705916
238531127,01/02/2022,109,106,FELONY ASSAULT,F,K,71,25-44,M,BLACK,-73.9477648403751,40.664121282631
238531128,01/02/2022,109,106,FELONY ASSAULT,F,K,71,45-64,F,BLACK,-73.9477648403751,40.664121282631
238531129,01/02/2022,439,109,GRAND LARCENY,F,M,23,25-44,M,BLACK,-73.946591,40.793258
238531130,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,104,25-44,M,WHITE HISPANIC,-73.895456,40.72728
238531256,01/01/2022,792,118,DANGEROUS WEAPONS,F,B,49,25-44,F,BLACK,-73.85409,40.872952
238531257,01/02/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,B,43,18-24,M,BLACK,-73.8700947,40.83924612
238531258,01/02/2022,511,235,DANGEROUS DRUGS,M,B,43,45-64,M,BLACK,-73.875788,40.830438
238531259,01/01/2022,792,118,DANGEROUS WEAPONS,F,B,49,25-44,M,BLACK,-73.85409,40.872952
238531260,01/01/2022,792,118,DANGEROUS WEAPONS,F,B,49,25-44,F,BLACK,-73.85409,40.872952
238531262,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,94,45-64,M,BLACK,-73.956911,40.736427
238531263,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,90,25-44,M,WHITE,-73.958185,40.714662
238531264,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,94,45-64,F,BLACK,-73.956911,40.736427
238531265,01/02/2022,397,105,ROBBERY,F,M,32,25-44,M,BLACK,-73.942277,40.814706
238531266,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,S,120,25-44,M,WHITE HISPANIC,-74.109101,40.631278
238532783,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,43,18-24,M,WHITE HISPANIC,-73.881666,40.827006
238532784,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,43,18-24,M,WHITE HISPANIC,-73.881666,40.827006
238532785,01/02/2022,503,117,DANGEROUS DRUGS,F,K,72,18-24,M,WHITE HISPANIC,-74.000768,40.659402
238532786,01/02/2022,503,117,DANGEROUS DRUGS,F,M,34,18-24,M,BLACK,-73.92969424,40.86221613
238532787,01/02/2022,503,117,DANGEROUS DRUGS,F,M,34,18-24,F,BLACK,-73.92969424,40.86221613
238532788,01/02/2022,779,126,MISCELLANEOUS PENAL LAW,F,Q,108,18-24,M,BLACK,-73.919106,40.736358
238532789,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,103,25-44,M,ASIAN / PACIFIC ISLANDER,-73.761435,40.714848
238533100,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,40,25-44,F,BLACK,-73.910442,40.815056
238533101,01/02/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,B,52,45-64,M,WHITE HISPANIC,-73.90753812,40.86355913
238533102,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,40,25-44,F,BLACK,-73.910442,40.815056
238533103,01/02/2022,397,105,ROBBERY,F,M,24,65+,M,BLACK,-73.967894,40.803887
238533104,01/02/2022,109,106,FELONY ASSAULT,F,Q,100,25-44,M,BLACK,-73.8161019228725,40.5859433449759
238533105,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,107,25-44,M,WHITE HISPANIC,-73.815984,40.705286
238533106,01/02/2022,198,126,MISCELLANEOUS PENAL LAW,F,Q,108,25-44,M,WHITE HISPANIC,-73.955274,40.742954
238535069,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,40,25-44,F,BLACK,-73.910442,40.815056
238535070,01/02/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,88,25-44,F,BLACK,-73.960148,40.689614
238535071,01/02/2022,397,105,ROBBERY,F,K,72,18-24,M,WHITE HISPANIC,-74.000634,40.657949
238535072,01/02/2022,439,109,GRAND LARCENY,F,K,78,25-44,M,BLACK,-73.974365,40.681119
238535073,01/02/2022,779,126,MISCELLANEOUS PENAL LAW,F,Q,103,25-44,M,BLACK,-73.792139,40.707439
238535074,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,S,123,25-44,M,WHITE,-74.249302,40.511577
238536014,01/02/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,52,18-24,M,BLACK HISPANIC,-73.905676,40.863714
238536015,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,75,25-44,M,BLACK,-73.898588,40.674872
238536016,01/02/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,25-44,M,WHITE HISPANIC,-73.909775,40.664024
238536017,01/02/2022,175,233,SEX CRIMES,M,K,81,25-44,M,BLACK,-73.9240290899499,40.6894642952604
238536018,01/02/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,M,19,25-44,M,WHITE HISPANIC,-73.955056,40.76406
238536019,01/02/2022,339,341,PETIT LARCENY,M,Q,113,65+,M,BLACK,-73.759252,40.678925
238537139,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,52,18-24,M,WHITE HISPANIC,-73.880047,40.86937
238537140,01/02/2022,397,105,ROBBERY,F,M,19,45-64,M,WHITE HISPANIC,-73.953825,40.777033
238537141,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,28,25-44,M,BLACK,-73.952532,40.801108
238537142,01/02/2022,419,109,GRAND LARCENY,F,M,19,25-44,M,BLACK HISPANIC,-73.95764,40.765556
238537143,01/01/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,Q,108,25-44,F,BLACK,-73.8988925,40.74081316
238538220,01/02/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,41,45-64,F,WHITE HISPANIC,-73.896006,40.820276
238538221,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,40,25-44,M,BLACK HISPANIC,-73.915756,40.820499
238538223,01/02/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,K,90,25-44,M,WHITE HISPANIC,-73.950348,40.706283
238538224,01/02/2022,258,351,CRIMINAL MISCHIEF & RELATED OF,M,K,79,25-44,M,BLACK,-73.9450265328727,40.68900139556
238538225,01/02/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,M,19,45-64,M,WHITE HISPANIC,-73.953825,40.777033
238538226,01/02/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,M,28,25-44,M,BLACK,-73.945955,40.809674
238538227,01/02/2022,153,104,RAPE,F,Q,107,25-44,M,WHITE HISPANIC,-73.8109089148815,40.7301130668694
238539266,01/02/2022,397,105,ROBBERY,F,B,44,25-44,M,BLACK,-73.927193,40.821783
238539267,01/02/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,41,45-64,M,WHITE HISPANIC,-73.895748,40.816034
238539268,01/02/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,41,45-64,M,WHITE HISPANIC,-73.895748,40.816034
238539269,01/02/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,41,45-64,M,WHITE HISPANIC,-73.895748,40.816034
238539270,01/02/2022,109,106,FELONY ASSAULT,F,K,70,45-64,M,BLACK,-73.9737053160275,40.6305998504358
238539271,01/02/2022,244,107,BURGLARY,F,K,79,25-44,M,WHITE HISPANIC,-73.952856,40.687456
238539273,01/02/2022,258,351,CRIMINAL MISCHIEF & RELATED OF,M,K,90,18-24,M,BLACK HISPANIC,-73.965908,40.711192
238539274,01/02/2022,397,105,ROBBERY,F,K,76,25-44,M,WHITE HISPANIC,-74.000504,40.683691
238539275,01/02/2022,441,110,GRAND LARCENY OF MOTOR VEHICLE,F,M,23,18-24,M,BLACK,-73.953207,40.791402
238539276,01/02/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,Q,106,45-64,M,ASIAN / PACIFIC ISLANDER,-73.807636,40.685763
238539278,01/02/2022,0,0,(null),9,Q,102,25-44,M,BLACK,-73.825952,40.712206
238540375,01/02/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,47,25-44,M,BLACK,-73.847921,40.877895
238540376,01/02/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,B,44,45-64,M,WHITE HISPANIC,-73.913635,40.829866
238540377,01/02/2022,339,341,PETIT LARCENY,M,B,43,25-44,F,BLACK,-73.870168,40.823378
238540378,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,76,25-44,F,WHITE,-73.995938,40.689174
238540379,01/02/2022,969,881,OTHER TRAFFIC INFRACTION,M,M,20,18-24,M,WHITE HISPANIC,-73.98399928,40.78553535
238540380,01/02/2022,339,341,PETIT LARCENY,M,M,18,18-24,F,WHITE,-73.978341,40.75697
238540381,01/02/2022,748,359,OFFENSES AGAINST PUBLIC ADMINI,M,M,6,25-44,M,BLACK HISPANIC,-74.005428,40.733876
238540382,01/02/2022,339,341,PETIT LARCENY,M,M,14,45-64,F,BLACK,-73.98928,40.750423
238540383,01/02/2022,339,341,PETIT LARCENY,M,Q,106,25-44,M,ASIAN / PACIFIC ISLANDER,-73.83952135,40.67996287
238541689,01/02/2022,339,341,PETIT LARCENY,M,B,48,25-44,M,WHITE HISPANIC,-73.883332,40.841564
238541690,01/02/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,B,45,25-44,M,WHITE,-73.82728416,40.8308903
238541691,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,49,25-44,M,BLACK,-73.86177,40.858986
238541692,01/02/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,M,30,18-24,M,WHITE HISPANIC,-73.949027,40.825831
238541694,01/02/2022,0,0,(null),9,Q,113,18-24,F,BLACK,-73.77604735,40.67970059
238541695,01/02/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,Q,106,18-24,M,WHITE HISPANIC,-73.848361,40.679138
238543225,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,73,25-44,M,BLACK,-73.913562,40.671104
238543226,01/02/2022,478,343,OTHER OFFENSES RELATED TO THEF,M,K,79,18-24,M,ASIAN / PACIFIC ISLANDER,-73.9450265328727,40.68900139556
238543227,01/02/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,K,71,25-44,M,BLACK,-73.93698457,40.66553491
238543228,01/02/2022,105,106,FELONY ASSAULT,F,M,33,25-44,M,WHITE HISPANIC,-73.9362453818218,40.8407811088581
238543229,01/02/2022,439,109,GRAND LARCENY,F,M,18,18-24,M,BLACK,-73.977428,40.758225
238543230,01/02/2022,779,126,MISCELLANEOUS PENAL LAW,F,Q,106,25-44,M,WHITE HISPANIC,-73.840079,40.682389
238543231,01/02/2022,779,126,MISCELLANEOUS PENAL LAW,F,Q,106,25-44,M,WHITE HISPANIC,-73.840079,40.682389
238543232,01/02/2022,339,341,PETIT LARCENY,M,S,120,25-44,F,WHITE,-74.075921,40.64322
238543233,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,S,121,45-64,M,WHITE,-74.156012,40.614735
238544644,01/02/2022,109,106,FELONY ASSAULT,F,B,44,45-64,M,BLACK,-73.9196277517392,40.8378421209284
238544645,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,B,44,25-44,F,BLACK,-73.906802,40.843155
238544648,01/02/2022,109,106,FELONY ASSAULT,F,M,13,25-44,F,BLACK HISPANIC,-73.9832725981497,40.7372030985741
238544649,01/02/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,Q,101,18-24,M,BLACK HISPANIC,-73.758234,40.593762
238544650,01/02/2022,109,106,FELONY ASSAULT,F,Q,104,25-44,F,WHITE HISPANIC,-73.8937807141634,40.7044350296655
238544651,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,113,18-24,F,BLACK,-73.759349,40.68812
238546049,01/02/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,B,48,25-44,F,WHITE HISPANIC,-73.884613,40.845246
238546050,01/02/2022,339,341,PETIT LARCENY,M,B,46,25-44,M,BLACK HISPANIC,-73.906025,40.853312
238546051,01/02/2022,705,358,OFFENSES INVOLVING FRAUD,M,B,44,25-44,M,BLACK,-73.91859133,40.83898314
238546052,01/02/2022,905,347,INTOXICATED & IMPAIRED DRIVING,M,B,44,25-44,M,BLACK,-73.909614,40.842072
238546053,01/02/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,B,40,18-24,M,WHITE HISPANIC,-73.924895,40.810391
238546054,01/02/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,B,40,18-24,M,WHITE HISPANIC,-73.908906,40.810959
238546055,01/02/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,B,48,25-44,F,WHITE HISPANIC,-73.884613,40.845246
238546056,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,68,18-24,M,WHITE HISPANIC,-74.025893,40.636103
238546057,01/02/2022,244,107,BURGLARY,F,K,73,45-64,M,BLACK,-73.913562,40.671104
238546058,01/02/2022,244,107,BURGLARY,F,K,73,45-64,M,BLACK,-73.913562,40.671104
238546060,01/02/2022,397,105,ROBBERY,F,M,30,18-24,M,BLACK HISPANIC,-73.947455,40.830535
238546061,01/02/2022,244,107,BURGLARY,F,M,14,45-64,M,BLACK,-73.98928,40.750423
238546062,01/02/2022,439,109,GRAND LARCENY,F,M,18,25-44,M,WHITE HISPANIC,-73.973717,40.763313
238546063,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,113,25-44,M,BLACK,-73.759349,40.68812
238546064,01/02/2022,114,344,ASSAULT 3 & RELATED OFFENSES,M,Q,104,25-44,M,WHITE,-73.867425,40.703865
238546065,01/02/2022,113,344,ASSAULT 3 & RELATED OFFENSES,M,Q,105,45-64,M,BLACK,-73.740574,40.66903
238546066,01/02/2022,639,361,OFF. AGNST PUB ORD SENSBLTY &,M,S,121,45-64,M,WHITE,-74.156012,40.614735
238546067,01/02/2022,339,341,PETIT LARCENY,M,S,121,65+,M,WHITE,-74.164527,40.587178
238547187,01/02/2022,750,359,OFFENSES AGAINST PUBLIC ADMINI,M,B,52,18-24,M,BLACK,-73.880581,40.872504
238547188,01/02/2022,109,106,FELONY ASSAULT,F,K,60,25-44,M,WHITE HISPANIC,-73.9764803960699,40.5766459780433
238547189,01/02/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,61,25-44,M,WHITE,-73.960866,40.594054
238547190,01/02/2022,503,117,DANGEROUS DRUGS,F,K,79,25-44,M,BLACK,-73.9556676,40.6811367
238547191,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,22,25-44,M,BLACK,-73.97286581,40.76901544
238547192,01/02/2022,339,341,PETIT LARCENY,M,M,14,25-44,M,BLACK,-73.98928,40.750423
238547193,01/02/2022,729,113,FORGERY,F,Q,104,45-64,M,WHITE HISPANIC,-73.8937807141634,40.7044350296655
238547194,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,113,25-44,F,WHITE HISPANIC,-73.760411,40.673732
238547195,01/02/2022,439,109,GRAND LARCENY,F,Q,110,45-64,M,WHITE,-73.871197,40.733729
238547196,01/02/2022,109,106,FELONY ASSAULT,F,Q,107,25-44,M,WHITE,-73.8109089148815,40.7301130668694
238547197,01/02/2022,268,121,CRIMINAL MISCHIEF & RELATED OF,F,Q,113,18-24,M,ASIAN / PACIFIC ISLANDER,-73.775929,40.680077
238547198,01/02/2022,847,125,NYS LAWS-UNCLASSIFIED FELONY,F,S,121,45-64,M,WHITE,-74.156012,40.614735
238548369,01/02/2022,508,235,DANGEROUS DRUGS,M,B,48,25-44,M,WHITE HISPANIC,-73.87851,40.84207
238548370,01/02/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,41,<18,M,BLACK,-73.893882,40.825249
238548371,01/02/2022,705,358,OFFENSES INVOLVING FRAUD,M,B,44,18-24,M,BLACK,-73.9196277517392,40.8378421209284
238548372,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,88,45-64,F,BLACK,-73.981891,40.69586
238548373,01/02/2022,109,106,FELONY ASSAULT,F,K,67,45-64,F,BLACK,-73.951016510623,40.6488507469884
238548374,01/02/2022,339,341,PETIT LARCENY,M,K,79,45-64,M,BLACK,-73.952707,40.696104
238548375,01/02/2022,258,351,CRIMINAL MISCHIEF & RELATED OF,M,M,6,25-44,M,BLACK,-74.005428,40.733876
238548376,01/02/2022,109,106,FELONY ASSAULT,F,M,14,25-44,M,BLACK,-73.9945368920152,40.7535327012632
238548377,01/02/2022,109,106,FELONY ASSAULT,F,M,5,25-44,M,BLACK,-73.9973320301008,40.7160120119955
238548378,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,M,6,25-44,M,BLACK,-74.000813,40.728981
238548379,01/02/2022,109,106,FELONY ASSAULT,F,M,6,25-44,F,WHITE,-74.0053958373447,40.7338967584511
238548380,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,113,25-44,F,BLACK,-73.760411,40.673732
238548381,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,Q,115,25-44,M,WHITE HISPANIC,-73.89208,40.746974
238548382,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,S,123,25-44,M,WHITE,-74.185201,40.56216
238549552,01/02/2022,779,126,MISCELLANEOUS PENAL LAW,F,B,43,25-44,M,BLACK,-73.870168,40.823378
238549553,01/02/2022,779,126,MISCELLANEOUS PENAL LAW,F,B,43,25-44,M,BLACK,-73.870168,40.823378
238549554,01/02/2022,198,126,MISCELLANEOUS PENAL LAW,F,B,43,25-44,M,BLACK,-73.870168,40.823378
238549555,01/02/2022,198,126,MISCELLANEOUS PENAL LAW,F,B,43,25-44,M,BLACK,-73.870168,40.823378
238549556,01/02/2022,198,126,MISCELLANEOUS PENAL LAW,F,B,43,25-44,M,BLACK,-73.870168,40.823378
238549557,01/02/2022,198,126,MISCELLANEOUS PENAL LAW,F,B,43,25-44,M,BLACK,-73.870168,40.823378
238549558,01/02/2022,259,351,CRIMINAL MISCHIEF & RELATED OF,M,B,52,25-44,M,WHITE,-73.880047,40.86937
238549559,01/02/2022,198,126,MISCELLANEOUS PENAL LAW,F,B,43,25-44,M,BLACK,-73.870168,40.823378
238549560,01/02/2022,198,126,MISCELLANEOUS PENAL LAW,F,B,43,25-44,M,BLACK,-73.870168,40.823378
238549561,01/02/2022,198,126,MISCELLANEOUS PENAL LAW,F,B,43,25-44,M,BLACK,-73.870168,40.823378
238549562,01/02/2022,922,348,VEHICLE AND TRAFFIC LAWS,M,B,44,45-64,M,BLACK,-73.92814115,40.82406099
238549563,01/02/2022,105,106,FELONY ASSAULT,F,B,43,25-44,M,BLACK,-73.8700413043181,40.8229123084767
238549565,01/02/2022,109,106,FELONY ASSAULT,F,K,67,65+,M,BLACK,-73.951016510623,40.6488507469884
238549566,01/02/2022,339,341,PETIT LARCENY,M,K,68,45-64,M,WHITE,-74.026815,40.633857
238549568,01/02/2022,441,110,GRAND LARCENY OF MOTOR VEHICLE,F,K,68,18-24,M,WHITE HISPANIC,-74.0227120876572,40.6388651705916
238549569,01/02/2022,139,101,MURDER & NON-NEGL. MANSLAUGHTE,F,K,90,18-24,M,BLACK,-73.950348,40.706283
238549572,01/02/2022,101,344,ASSAULT 3 & RELATED OFFENSES,M,K,75,45-64,M,BLACK,-73.868902,40.688014
238549574,01/02/2022,779,126,MISCELLANEOUS PENAL LAW,F,K,72,65+,M,WHITE HISPANIC,-74.000634,40.657949
238549576,01/02/2022,339,341,PETIT LARCENY,M,K,94,25-44,M,WHITE,-73.953115,40.726956
238549580,01/02/2022,339,341,PETIT LARCENY,M,K,94,25-44,M,WHITE,-73.953115,40.726956
238549581,01/02/2022,339,341,PETIT LARCENY,M,K,94,25-44,M,WHITE,-73.953115,40.726956
